frame,timestamp_ms,face_id,_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight
140,4679,0,2.741943490036647e-06,0.051920417696237564,0.09226495772600174,0.01758483611047268,0.10255404561758041,0.044149428606033325,2.653835508681368e-05,2.2041781733150856e-07,1.5427379196353286e-07,0.19332998991012573,0.17392779886722565,0.42253589630126953,0.4299563467502594,0.0540117509663105,0.04827220365405083,0.0885680764913559,0.1196068674325943,0.024005165323615074,0.015286079607903957,0.4611392915248871,0.3247491717338562,0.005965094082057476,0.002869869116693735,3.9277918403968215e-05,9.210826829075813e-05,0.0003442156594246626,1.2031096957798582e-05,0.0001377370790578425,0.00464616809040308,0.005599145777523518,0.00034046004293486476,0.00039222068153321743,0.0005730250268243253,0.0013506358955055475,5.009697997593321e-05,4.7573415940860286e-05,0.031075024977326393,0.035981837660074234,0.01786724478006363,0.0015903488965705037,0.0012062489986419678,0.0015890501672402024,0.11348576843738556,0.026201993227005005,0.8397878408432007,0.8661764860153198,0.007853287272155285,0.027133146300911903,0.044049326330423355,0.06656447798013687,1.223945218953304e-06,1.4998830693002674e-06
142,4746,0,2.584190951893106e-06,0.052817635238170624,0.09485669434070587,0.017348436638712883,0.1050243228673935,0.04266444593667984,2.7724376195692457e-05,2.3565591789065365e-07,1.5544463849437307e-07,0.18259814381599426,0.17693112790584564,0.390353262424469,0.4100070297718048,0.028096256777644157,0.05815330520272255,0.15029007196426392,0.10891779512166977,0.025550397112965584,0.015529833734035492,0.4667758643627167,0.3248695731163025,0.006403723265975714,0.0027021525893360376,4.724054815596901e-05,8.512169006280601e-05,0.0003022777964361012,1.2067994248354807e-05,0.00011319507757434621,0.004240684676915407,0.005522745195776224,0.0003263200633227825,0.00036562385503202677,0.000650262285489589,0.00145322410389781,5.696986772818491e-05,5.6272583606187254e-05,0.029671575874090195,0.036388155072927475,0.020420050248503685,0.0014997763792052865,0.0010430783731862903,0.001309516024775803,0.09762983024120331,0.025926871225237846,0.8347718715667725,0.8645007610321045,0.008220618590712547,0.027667531743645668,0.04436713084578514,0.06807487457990646,1.4210133940650849e-06,1.6132156588355429e-06
144,4813,0,2.3319432784774108e-06,0.04953821748495102,0.09632862359285355,0.01772467978298664,0.1165093258023262,0.041903816163539886,2.6079431336256675e-05,2.04197547759577e-07,1.4365902245572215e-07,0.17531053721904755,0.16761672496795654,0.35909250378608704,0.38661646842956543,0.02359309419989586,0.08864986896514893,0.1568451076745987,0.07358676195144653,0.029495229944586754,0.018679456785321236,0.4852842688560486,0.3191574811935425,0.006613606587052345,0.0030111209489405155,4.4850130507256836e-05,8.16638203104958e-05,0.0002750343410298228,1.0980714250763413e-05,0.00010384638153482229,0.003443839494138956,0.006679350510239601,0.0002902463311329484,0.00029632559744641185,0.0006476396229118109,0.0013099107891321182,5.8145418734056875e-05,5.1635906856972724e-05,0.02840646542608738,0.04023789241909981,0.019509922713041306,0.0018838896648958325,0.0009148219833150506,0.0013296348042786121,0.10217121243476868,0.026456093415617943,0.8474050164222717,0.879725992679596,0.010626155883073807,0.023940488696098328,0.05130121856927872,0.08450336754322052,1.3988611726745148e-06,1.2947374443683657e-06
146,4880,0,2.2930373688723193e-06,0.054029013961553574,0.10512489825487137,0.0170750692486763,0.10839433968067169,0.03952330723404884,2.5730365450726822e-05,1.9300907183605887e-07,1.3809190591018705e-07,0.16065727174282074,0.14978832006454468,0.33933141827583313,0.3696795105934143,0.01969503052532673,0.10670945048332214,0.17402178049087524,0.06173758953809738,0.03172279894351959,0.019967658445239067,0.48813503980636597,0.3037799000740051,0.007395722903311253,0.0035370555706322193,4.427672683959827e-05,7.407871453324333e-05,0.00025888215168379247,1.1017963515769225e-05,0.00010190145258093253,0.003465629182755947,0.007770563010126352,0.0002289504773216322,0.00022976704349275678,0.0006996398442424834,0.0014030354795977473,5.8937024732585996e-05,4.9292117182631046e-05,0.02699432335793972,0.042008817195892334,0.021728817373514175,0.0020324490033090115,0.0008096802048385143,0.001280833501368761,0.10405629873275757,0.027882568538188934,0.8509244918823242,0.888128399848938,0.010450164787471294,0.02109316922724247,0.06122267618775368,0.1056237444281578,1.411028392794833e-06,1.176829869109497e-06
148,4947,0,2.217516794189578e-06,0.059642087668180466,0.11345741897821426,0.013521389104425907,0.10461173206567764,0.036897432059049606,2.3116539523471147e-05,1.6870795604972955e-07,1.2261352821951732e-07,0.15231850743293762,0.1307028979063034,0.33514538407325745,0.35272902250289917,0.01713676191866398,0.12096509337425232,0.18684613704681396,0.053016986697912216,0.03052559867501259,0.020700110122561455,0.4582175314426422,0.2937883138656616,0.007804305292665958,0.004108937922865152,3.78376898879651e-05,7.418553286697716e-05,0.0002562503796070814,1.1204732800251804e-05,9.975065768230706e-05,0.003798428690060973,0.008484195917844772,0.00017615796241443604,0.00017982574354391545,0.0007018666947260499,0.0014313306892290711,5.1318878831807524e-05,4.0302817069459707e-05,0.026858802884817123,0.04040106013417244,0.024904631078243256,0.0021777350921183825,0.0007854013238102198,0.0012523905606940389,0.1107320487499237,0.029213499277830124,0.8407489657402039,0.876163125038147,0.008203654550015926,0.015092582441866398,0.05305766314268112,0.093398816883564,1.317422515967337e-06,1.0603915825413424e-06
150,5014,0,1.9340520793775795e-06,0.05912954360246658,0.11736217886209488,0.012181215919554234,0.10928335040807724,0.037818294018507004,1.9118104319204576e-05,1.3052103042809904e-07,1.0189592103415634e-07,0.1374809890985489,0.13041144609451294,0.3215963840484619,0.33951815962791443,0.018678585067391396,0.1126093938946724,0.17519831657409668,0.05569813773036003,0.03156287968158722,0.021388981491327286,0.42016613483428955,0.2735345959663391,0.008609362877905369,0.004197081085294485,2.93864341074368e-05,7.509244460379705e-05,0.00020714288984891027,9.954517736332491e-06,8.349859854206443e-05,0.003605944337323308,0.008080991916358471,0.00014446579734794796,0.00014624248433392495,0.0007336571579799056,0.0015489166835322976,3.856540206470527e-05,2.866203612938989e-05,0.02258957177400589,0.03422495350241661,0.033716216683387756,0.0022102880757302046,0.0006101824692450464,0.0009880746947601438,0.13092608749866486,0.03239822760224342,0.8249571323394775,0.8623649477958679,0.00651024654507637,0.011146074160933495,0.055460285395383835,0.09859921783208847,1.3106966889608884e-06,8.51544257329806e-07
152,5080,0,2.2546601030626334e-06,0.06513390690088272,0.137888103723526,0.010207412764430046,0.10075417160987854,0.03288987651467323,1.922751653182786e-05,1.2975020524663705e-07,1.083533049950347e-07,0.131239652633667,0.13704967498779297,0.3031282126903534,0.3224549889564514,0.018635103479027748,0.11027684807777405,0.17543883621692657,0.05722634494304657,0.03324029594659805,0.022969184443354607,0.38498303294181824,0.2753712832927704,0.008906053379178047,0.00394954439252615,2.581547960289754e-05,8.44734167912975e-05,0.00022881713812239468,9.575772310199682e-06,9.238950588041916e-05,0.004428608808666468,0.008297069929540157,0.00015536221326328814,0.00016473243886139244,0.0006567543023265898,0.001609912607818842,3.277948417235166e-05,2.5110546630457975e-05,0.02646222896873951,0.03693990036845207,0.0313430055975914,0.0020899393130093813,0.0007454220904037356,0.001022607320919633,0.16944026947021484,0.034838881343603134,0.8268353939056396,0.8578811883926392,0.005811556242406368,0.010955777950584888,0.052917223423719406,0.091151162981987,1.224799916599295e-06,8.893208018889709e-07
154,5147,0,2.2108968096290482e-06,0.06442947685718536,0.1379631608724594,0.01016922201961279,0.10015293210744858,0.03289030119776726,1.9111050278297625e-05,1.2750007272188668e-07,1.0590509447183649e-07,0.12798602879047394,0.13843487203121185,0.3021526038646698,0.32305142283439636,0.018050746992230415,0.11093631386756897,0.18038392066955566,0.057242732495069504,0.0335555300116539,0.022894419729709625,0.3839595913887024,0.2796202003955841,0.009236733429133892,0.003929723519831896,2.6035200789920054e-05,8.180498116416857e-05,0.00022143179376143962,9.872767805063631e-06,8.946076559368521e-05,0.0045101093128323555,0.008360263891518116,0.0001392093108734116,0.00014788020052947104,0.0007013328140601516,0.0015753146726638079,3.3175449061673135e-05,2.55082813964691e-05,0.026020297780632973,0.03583914786577225,0.034203387796878815,0.002256173174828291,0.000694712798576802,0.000979436095803976,0.16231301426887512,0.03477310761809349,0.8239027261734009,0.8555422425270081,0.005438098683953285,0.010289516299962997,0.05379701033234596,0.09352009743452072,1.2664913811022416e-06,8.681358281137364e-07
156,5214,0,2.081716957036406e-06,0.06728794425725937,0.141005277633667,0.011091155000030994,0.09380427747964859,0.03190989792346954,1.847346720751375e-05,1.2641223179343797e-07,1.0523817906005206e-07,0.13116048276424408,0.14026691019535065,0.3121921420097351,0.33027517795562744,0.01709149219095707,0.11930868774652481,0.18515674769878387,0.05316006764769554,0.03196964040398598,0.0221047755330801,0.37563249468803406,0.28543606400489807,0.008962463587522507,0.003824774408712983,2.7995214622933418e-05,8.086286834441125e-05,0.00020067841978743672,9.374740329803899e-06,7.8467077401001e-05,0.004290629178285599,0.007665671873837709,0.00015501296729780734,0.0001644836738705635,0.0007330316584557295,0.0016160559607669711,3.539173849276267e-05,2.7764566766563803e-05,0.023956740275025368,0.03306571766734123,0.03697145730257034,0.002023705281317234,0.0006564242648892105,0.0008538315305486321,0.14993415772914886,0.03354647383093834,0.820229172706604,0.8496204614639282,0.005696079693734646,0.010685342364013195,0.05400386452674866,0.09149680286645889,1.3279046697789454e-06,8.528527359885629e-07
158,5281,0,2.050191824309877e-06,0.06282415241003036,0.13563837110996246,0.011391915380954742,0.09860720485448837,0.03263719007372856,1.818892269511707e-05,1.2318325559590448e-07,1.0186832355429942e-07,0.12787945568561554,0.13660182058811188,0.3122371733188629,0.3270915746688843,0.016615718603134155,0.12567266821861267,0.18597251176834106,0.049529820680618286,0.031745824962854385,0.022158179432153702,0.3677578866481781,0.2865407168865204,0.009113269858062267,0.0038961288519203663,2.71849385171663e-05,8.023998088901863e-05,0.0002043803979177028,9.373051398142707e-06,8.040519605856389e-05,0.004113240633159876,0.007507837377488613,0.00016539078205823898,0.00017285019566770643,0.0007141144596971571,0.0017460278468206525,3.415974060771987e-05,2.6554582291282713e-05,0.023811403661966324,0.0328526608645916,0.03526504337787628,0.0017623568419367075,0.0006788212922401726,0.0008770865970291197,0.15277934074401855,0.032977890223264694,0.8203428983688354,0.848007321357727,0.005982091184705496,0.010076113045215607,0.05053387209773064,0.08660580217838287,1.2592976190717309e-06,8.188252991203626e-07
160,5348,0,2.1444143385451753e-06,0.06874538958072662,0.1463838815689087,0.011061144061386585,0.09261146932840347,0.030184058472514153,1.8062786693917587e-05,1.2287092943097377e-07,1.0382560589050627e-07,0.12533752620220184,0.136392280459404,0.30587339401245117,0.32131677865982056,0.015379877761006355,0.13132169842720032,0.19206272065639496,0.0474892258644104,0.03198252618312836,0.022615507245063782,0.36047038435935974,0.2923327386379242,0.00932659488171339,0.003801936050876975,2.7866268283105455e-05,7.861095218686387e-05,0.00020475976634770632,9.747506737767253e-06,7.872129936004058e-05,0.004015515558421612,0.006574284750968218,0.00018382298003416508,0.00019626814173534513,0.0007225978188216686,0.001762663247063756,3.377959365025163e-05,2.6776708182296716e-05,0.02305006794631481,0.030840829014778137,0.03596140444278717,0.0016154651530086994,0.0006941380561329424,0.0008486396982334554,0.14787150919437408,0.03266068175435066,0.8111490607261658,0.8399572372436523,0.005665316246449947,0.01106762420386076,0.04472861811518669,0.07702155411243439,1.2713379646811518e-06,8.526461670044228e-07
162,5415,0,2.218970166723011e-06,0.07340800017118454,0.14970050752162933,0.01088345143944025,0.09203483164310455,0.029449818655848503,1.8059465219266713e-05,1.2778467350926803e-07,1.0120675852931527e-07,0.1231943741440773,0.13490678369998932,0.3066818118095398,0.32060301303863525,0.014159287326037884,0.13753123581409454,0.1994071751832962,0.04555818438529968,0.031369343400001526,0.0225498229265213,0.35919126868247986,0.2985307276248932,0.009291085414588451,0.003870076732710004,2.726105594774708e-05,7.187266601249576e-05,0.00021183444187045097,1.0782458957692143e-05,8.344207890331745e-05,0.0036469935439527035,0.006405902560800314,0.00020698473963420838,0.0002168175851693377,0.0007042026845738292,0.001638220390304923,3.33083989971783e-05,2.5538683985359967e-05,0.022354047745466232,0.030504949390888214,0.03555598109960556,0.0017101524863392115,0.000728715502191335,0.0008450138848274946,0.15457384288311005,0.0336073562502861,0.8082281351089478,0.8389238119125366,0.005993062164634466,0.010906687006354332,0.043483391404151917,0.07628930360078812,1.1990774737569154e-06,8.691191055731906e-07
164,5482,0,2.3108741515898146e-06,0.07585304230451584,0.14880245923995972,0.009772028774023056,0.09430748969316483,0.02925727143883705,1.775757482391782e-05,1.2549070049772126e-07,9.70922613419134e-08,0.11076625436544418,0.13294798135757446,0.2955940365791321,0.30988264083862305,0.012870022095739841,0.14694474637508392,0.2075423300266266,0.0424533374607563,0.032426103949546814,0.023349324241280556,0.3478359580039978,0.3030257821083069,0.010055221617221832,0.0039725336246192455,2.533151018724311e-05,6.938479782547802e-05,0.0002150789659935981,1.1117738722532522e-05,8.753229485591874e-05,0.0034952459391206503,0.006280113011598587,0.00022508301481138915,0.00023263182083610445,0.0006796045345254242,0.0016048736870288849,3.0928418709663674e-05,2.2829848603578284e-05,0.02208050899207592,0.030302539467811584,0.035911064594984055,0.001753255957737565,0.0007556453929282725,0.0008220791351050138,0.17281769216060638,0.036222152411937714,0.804599940776825,0.8375730514526367,0.0060762520879507065,0.010363354347646236,0.04299459978938103,0.07789000868797302,1.1307881777611328e-06,8.446669994555123e-07
166,5548,0,2.2337819700624095e-06,0.08069955557584763,0.15245118737220764,0.00889873318374157,0.09241077303886414,0.029041148722171783,1.7197262422996573e-05,1.1743651384676923e-07,9.213417229148035e-08,0.1132095456123352,0.1319277286529541,0.27885743975639343,0.29325756430625916,0.011264417320489883,0.16139459609985352,0.2203240692615509,0.03877878189086914,0.03389711678028107,0.025087855756282806,0.34265321493148804,0.3074755370616913,0.009767872281372547,0.003917459398508072,2.6018667995231226e-05,6.965356442378834e-05,0.00020971322373952717,1.093916580430232e-05,8.519265975337476e-05,0.003334414679557085,0.005756509490311146,0.000209697856917046,0.00021697700140066445,0.0007556922500953078,0.0018061005976051092,3.094510975643061e-05,2.2812679162598215e-05,0.020594408735632896,0.02861110307276249,0.04111200571060181,0.0015275555197149515,0.0006957249133847654,0.0007583647384308279,0.15454643964767456,0.0350288450717926,0.7955350875854492,0.831106424331665,0.005707168485969305,0.010175015777349472,0.037719663232564926,0.06987570971250534,1.1323496664772392e-06,8.000982916200883e-07
168,5615,0,2.2437461666413583e-06,0.08167541027069092,0.1568000465631485,0.009619650430977345,0.08912722021341324,0.028624942526221275,1.6971271179500036e-05,1.1838896085691886e-07,9.025912817151038e-08,0.12346471101045609,0.13431954383850098,0.2874470353126526,0.30093255639076233,0.011508578434586525,0.13532865047454834,0.22838318347930908,0.04754450172185898,0.03222053498029709,0.023573627695441246,0.34489670395851135,0.30388882756233215,0.009165437892079353,0.003837267169728875,2.501200833648909e-05,6.935517012607306e-05,0.00022425080533139408,1.1970040759479161e-05,9.173739817924798e-05,0.0034713419154286385,0.005619384348392487,0.00018606107914820313,0.00019633647752925754,0.000765893782954663,0.00184484978672117,2.911166120611597e-05,2.129651875293348e-05,0.01995592936873436,0.027609432116150856,0.04384656995534897,0.0015733585460111499,0.0007069619023241103,0.0007961163064464927,0.1520237922668457,0.03383764252066612,0.7816879749298096,0.8238950967788696,0.004646944347769022,0.009450768120586872,0.03356535732746124,0.06425317376852036,1.0857005463549285e-06,8.360899528270238e-07
170,5682,0,2.2530371097673196e-06,0.08273949474096298,0.16339099407196045,0.008909087628126144,0.08855284005403519,0.02754289284348488,1.625816003070213e-05,1.0898568092443384e-07,8.827345254758256e-08,0.12425889074802399,0.13447727262973785,0.30304035544395447,0.3119547963142395,0.012067370116710663,0.1465863585472107,0.21582099795341492,0.042765844613313675,0.030398225411772728,0.022353561595082283,0.3379572629928589,0.3017101585865021,0.009149987250566483,0.0038303760811686516,2.3474070985685103e-05,7.361892494373024e-05,0.00023130522458814085,1.1972221727774013e-05,9.419304842595011e-05,0.0036261447239667177,0.005671994760632515,0.00017310601833742112,0.00018439244013279676,0.0007655410445295274,0.0018815866205841303,2.7634812795440666e-05,1.9899014660040848e-05,0.02059151977300644,0.028003891929984093,0.04482869431376457,0.0015800512628629804,0.0007270870264619589,0.0008131616050377488,0.15539582073688507,0.03392612934112549,0.775266170501709,0.8169608116149902,0.004224851727485657,0.008788790553808212,0.029961051419377327,0.05795731022953987,1.064029220287921e-06,7.959231993481808e-07
172,5749,0,2.19859884964535e-06,0.08051454275846481,0.16378574073314667,0.008959386497735977,0.08771350234746933,0.02722371742129326,1.5991961845429614e-05,1.0873735334371304e-07,8.601538326047375e-08,0.12055707722902298,0.1301797330379486,0.3007180392742157,0.3099048435688019,0.012270581908524036,0.15235941112041473,0.21105819940567017,0.04093606397509575,0.0310653168708086,0.02286342903971672,0.34263524413108826,0.30541175603866577,0.009351405315101147,0.004000414628535509,2.290762131451629e-05,7.824963540770113e-05,0.00023206049809232354,1.1062161320296582e-05,9.86551312962547e-05,0.0033206359948962927,0.005694705527275801,0.00018644449301064014,0.00019250648620072752,0.0007848989334888756,0.0019573464524000883,2.720895645325072e-05,1.9166625861544162e-05,0.019456908106803894,0.026906779035925865,0.04660268872976303,0.0014893615152686834,0.0007268722401931882,0.0007706900360062718,0.1608833521604538,0.03446010872721672,0.7760608196258545,0.8156614899635315,0.004654214717447758,0.008091399446129799,0.030740542337298393,0.06041299179196358,1.0021268508353387e-06,7.603537142131245e-07
174,5816,0,2.197207095377962e-06,0.07679206877946854,0.16008448600769043,0.0097847580909729,0.09082350879907608,0.02677539922297001,1.605191755515989e-05,1.1088327056540948e-07,8.41649381300158e-08,0.11325972527265549,0.12776905298233032,0.2994435429573059,0.3068937063217163,0.011416015215218067,0.16450436413288116,0.2175414264202118,0.03754435107111931,0.03120473586022854,0.023044446483254433,0.34253597259521484,0.30434224009513855,0.009781362488865852,0.004149048123508692,2.3102566046873108e-05,7.770695083308965e-05,0.00023718280135653913,1.1324512342980597e-05,0.00010372178803663701,0.0032187507022172213,0.005654069595038891,0.00018413415818940848,0.00018833288049791008,0.0008319969056174159,0.0020265376660972834,2.7697080440702848e-05,1.9222878108848818e-05,0.018816085532307625,0.02607213519513607,0.04959050193428993,0.0014504353748634458,0.0007287393673323095,0.0007441722555086017,0.1584702879190445,0.03518444672226906,0.7759217023849487,0.815362274646759,0.004648636095225811,0.007585327606648207,0.030628416687250137,0.0603381022810936,9.94322590486263e-07,7.488504820685193e-07
176,5883,0,2.1835624011146137e-06,0.07994860410690308,0.16251489520072937,0.009512600488960743,0.09003809839487076,0.026885859668254852,1.5692436136305332e-05,1.0768124525384337e-07,8.025899944641424e-08,0.11374325305223465,0.12572510540485382,0.3075729310512543,0.31289368867874146,0.010877980850636959,0.1679878979921341,0.22189536690711975,0.03667682781815529,0.029846495017409325,0.022129438817501068,0.34072935581207275,0.30370843410491943,0.00980081781744957,0.004171343520283699,2.2236128643271513e-05,7.906405517132953e-05,0.00023805438831914216,1.1617798008956015e-05,0.00010437044693389907,0.003156467340886593,0.005689958110451698,0.00017390341963618994,0.00017576820391695946,0.0008708663517609239,0.002139890566468239,2.6853247618419118e-05,1.8224429368274286e-05,0.018382642418146133,0.025636926293373108,0.054327912628650665,0.0014096387894824147,0.0007239329279400408,0.0007073854794725776,0.161126047372818,0.03619944676756859,0.7688888311386108,0.8092906475067139,0.004356518387794495,0.006676300894469023,0.02844051830470562,0.056835006922483444,9.617793921279372e-07,7.304953442144324e-07
178,5949,0,2.240021785837598e-06,0.08710020035505295,0.16594749689102173,0.0088273324072361,0.08458511531352997,0.026461482048034668,1.512709968665149e-05,9.930112554457082e-08,7.429456871932416e-08,0.11531701683998108,0.12976482510566711,0.2913797199726105,0.29859429597854614,0.010239648632705212,0.173610657453537,0.2269504964351654,0.03522229567170143,0.03131067380309105,0.023235145956277847,0.3360348641872406,0.30301433801651,0.009541726671159267,0.003965371288359165,2.077110366371926e-05,8.264788630185649e-05,0.00024405728618148714,1.1897930562554393e-05,0.00010688123438740149,0.0033674698788672686,0.005811612121760845,0.00014908619050402194,0.00015227618860080838,0.0009315928909927607,0.0021488929633051157,2.5467956220381893e-05,1.6797419448266737e-05,0.018290316686034203,0.025299888104200363,0.062404144555330276,0.001510218600742519,0.0007120727095752954,0.0006781494012102485,0.1633613258600235,0.03752656280994415,0.7510640621185303,0.7966318130493164,0.0034445745404809713,0.00577323604375124,0.02469356544315815,0.05100541561841965,9.57233396547963e-07,6.973540394028532e-07
180,6016,0,9.016376907311496e-07,0.0029681792948395014,0.026835504919290543,0.057269640266895294,0.486129492521286,0.09991105645895004,2.7422771381679922e-05,1.6468861474550067e-07,1.4140225346181978e-07,0.03711375594139099,0.07770489901304245,0.08558320254087448,0.16763059794902802,0.022006260231137276,0.055319979786872864,0.14454233646392822,0.08473269641399384,0.11442618072032928,0.06353343278169632,0.38210055232048035,0.2803462743759155,0.0318271704018116,0.007335361558943987,9.347765444545075e-05,6.560738256666809e-05,0.00018131211982108653,1.6889105609152466e-05,3.450186341069639e-05,0.002080885460600257,0.0013016826706007123,0.0003979472385253757,0.00043849425856024027,0.0017361555946990848,0.0011021117679774761,0.0002471810148563236,0.00027522112941369414,0.014938930980861187,0.013653777539730072,0.06435087323188782,0.0012061961460858583,0.000387801876058802,0.00032686089980416,0.010284097865223885,0.019840655848383904,0.6031792163848877,0.6436452865600586,0.0069524673745036125,0.03344740718603134,0.008821217343211174,0.013682023622095585,4.7490116230619606e-06,1.186307599709835e-06
182,6083,0,1.0842850315384567e-06,0.013579262420535088,0.04079234600067139,0.03503023087978363,0.2616037130355835,0.06872808188199997,2.0794948795810342e-05,1.3965467360321782e-07,1.0036823283599006e-07,0.06668233871459961,0.09654691070318222,0.16644738614559174,0.2090744525194168,0.019341567531228065,0.10501065105199814,0.14955297112464905,0.04704449325799942,0.061896003782749176,0.04424770921468735,0.36453160643577576,0.29950276017189026,0.0184030719101429,0.005753707606345415,7.248615293065086e-05,6.837028922745958e-05,0.00016131170559674501,1.1534107215993572e-05,3.941314935218543e-05,0.001510827918536961,0.0020707056391984224,0.0004050745628774166,0.000391015550121665,0.0015987029764801264,0.0010076204780489206,0.0001683361188042909,0.00014825475227553397,0.013974180445075035,0.01681312546133995,0.06145695596933365,0.0013712593354284763,0.000453917687991634,0.0004060382198076695,0.018431130796670914,0.017971280962228775,0.6940088272094727,0.7474931478500366,0.007254655007272959,0.019649434834718704,0.014406283386051655,0.025471720844507217,3.042106982320547e-06,9.001856824397692e-07
184,6150,0,1.366834567306796e-06,0.02913239598274231,0.06327112764120102,0.023034892976284027,0.17706146836280823,0.054414451122283936,1.5384330254164524e-05,1.2119323855586117e-07,7.856536399231118e-08,0.09310489147901535,0.12034984678030014,0.23706313967704773,0.2623727321624756,0.01612887531518936,0.1280982792377472,0.17549069225788116,0.041633959859609604,0.04241570457816124,0.029665863141417503,0.3410549759864807,0.30614495277404785,0.012238392606377602,0.004570438992232084,3.90996974601876e-05,5.87535796512384e-05,0.00016469960974063724,1.2096063073840924e-05,5.985001916997135e-05,0.001889280742034316,0.0035171257331967354,0.0002828033175319433,0.0002751473803073168,0.0012179474579170346,0.0007354681147262454,6.535148713737726e-05,4.594639176502824e-05,0.013971105217933655,0.018937479704618454,0.06494995951652527,0.003107273718342185,0.000537099433131516,0.0004707786429207772,0.05127955973148346,0.02304583601653576,0.7097622156143188,0.7780575156211853,0.004862445406615734,0.011052848771214485,0.01933518797159195,0.03970884904265404,1.8565694972494384e-06,7.327014941438392e-07
186,6217,0,1.8575258309283527e-06,0.06258630752563477,0.12598197162151337,0.012813334353268147,0.11291838437318802,0.03069319948554039,1.4718293641635682e-05,1.1126419252605046e-07,6.503092464527072e-08,0.11072929948568344,0.1491757035255432,0.24682101607322693,0.2701796591281891,0.013820583932101727,0.14231885969638824,0.19588716328144073,0.04126922786235809,0.03901255875825882,0.028577473014593124,0.33222144842147827,0.3411940634250641,0.009560135193169117,0.0034951078705489635,2.4806604415061884e-05,5.670260725310072e-05,0.00021470320643857121,1.436588900105562e-05,9.545313514536247e-05,0.0021420512348413467,0.004303233232349157,0.0002243027847725898,0.00021513146930374205,0.001055501983501017,0.0009261625236831605,3.391661084606312e-05,2.354085518163629e-05,0.015579713508486748,0.018880099058151245,0.06638097018003464,0.0031478055752813816,0.0006056135171093047,0.0005569261847995222,0.10662778466939926,0.031324345618486404,0.745369017124176,0.789702296257019,0.004534805193543434,0.007140604313462973,0.02314620465040207,0.0482756681740284,1.1617602240221458e-06,6.773821610295272e-07
188,6284,0,2.034048975474434e-06,0.09961776435375214,0.16849949955940247,0.010388060472905636,0.08164120465517044,0.02441304922103882,1.4924839888408314e-05,1.068371489054698e-07,6.346429870518477e-08,0.11565107107162476,0.14976835250854492,0.26363980770111084,0.286454439163208,0.012209276668727398,0.15198658406734467,0.20884868502616882,0.039703186601400375,0.03515144810080528,0.025514692068099976,0.3383496105670929,0.3279300630092621,0.008910797536373138,0.0034077174495905638,2.3897586288512684e-05,6.079889863030985e-05,0.0002239008608739823,1.3937455150880851e-05,0.000100994628155604,0.0022811507806181908,0.004610440693795681,0.00022406165953725576,0.00021452680812217295,0.0010321076260879636,0.0011429986916482449,3.0110100851743482e-05,2.1176445443416014e-05,0.015246816910803318,0.01837300695478916,0.07122952491044998,0.0025535516906529665,0.0006378988618962467,0.0005480700638145208,0.12294710427522659,0.03378266468644142,0.7456011772155762,0.7863875031471252,0.004271453712135553,0.006478581111878157,0.024055875837802887,0.04947523772716522,1.0433893748995615e-06,7.002890924923122e-07
190,6351,0,2.106086640196736e-06,0.1159774586558342,0.18794798851013184,0.009365652687847614,0.07419337332248688,0.02237677201628685,1.4942756934033241e-05,1.1099097463329599e-07,6.323532630858608e-08,0.11820259690284729,0.14793294668197632,0.26919546723365784,0.29014110565185547,0.011029932647943497,0.15833808481693268,0.21955108642578125,0.0386025533080101,0.03375786170363426,0.02459912747144699,0.33848413825035095,0.3253701329231262,0.008635368198156357,0.0034593308810144663,2.3758833776810206e-05,6.163567013572901e-05,0.00023177810362540185,1.4508637832477689e-05,0.0001045448734657839,0.002211190527305007,0.004858802538365126,0.00023557340318802744,0.0002215489948866889,0.0010605757124722004,0.0011566480388864875,2.9823129807482474e-05,2.0105559087824076e-05,0.015042049810290337,0.019011830911040306,0.07466818392276764,0.0025800515431910753,0.0006613759323954582,0.0005226388457231224,0.1287999153137207,0.03555065765976906,0.7434742450714111,0.787779688835144,0.004422633908689022,0.006292971782386303,0.022114461287856102,0.0468229241669178,9.989922773456783e-07,7.210393846435181e-07
